Date, Close
2023-05-08, 2513.209961
2023-05-04, 2500.939941
2023-05-03, 2501.399902
2023-05-02, 2524.389893
2023-04-28, 2501.530029
2023-04-27, 2495.810059
2023-04-26, 2484.830078
2023-04-25, 2489.02002
2023-04-24, 2523.5
2023-04-21, 2544.399902
2023-04-20, 2563.110107
2023-04-19, 2575.080078
2023-04-18, 2571.090088
2023-04-17, 2575.909912
2023-04-14, 2571.48999
2023-04-13, 2561.659912
2023-04-12, 2550.639893
2023-04-11, 2547.860107
2023-04-10, 2512.080078
2023-04-07, 2490.409912
2023-04-06, 2459.22998
2023-04-05, 2495.209961
2023-04-04, 2480.51001
2023-04-03, 2472.340088
2023-03-31, 2476.860107
2023-03-30, 2453.159912
2023-03-29, 2443.919922
2023-03-28, 2434.939941
2023-03-27, 2409.219971
2023-03-24, 2414.959961
2023-03-23, 2424.47998
2023-03-22, 2416.959961
2023-03-21, 2388.350098
2023-03-20, 2379.199951
2023-03-17, 2395.689941
2023-03-16, 2377.909912
2023-03-15, 2379.719971
2023-03-14, 2348.969971
2023-03-13, 2410.600098
2023-03-10, 2394.590088
2023-03-09, 2419.090088
2023-03-08, 2431.909912
2023-03-07, 2463.350098
2023-03-06, 2462.620117
2023-03-03, 2432.070068
2023-03-02, 2427.850098
2023-02-28, 2412.850098
2023-02-27, 2402.639893
2023-02-24, 2423.610107
2023-02-23, 2439.090088
2023-02-22, 2417.679932
2023-02-21, 2458.959961
2023-02-20, 2455.120117
2023-02-17, 2451.209961
2023-02-16, 2475.47998
2023-02-15, 2427.899902
2023-02-14, 2465.639893
2023-02-13, 2452.699951
2023-02-10, 2469.72998
2023-02-09, 2481.52002
2023-02-08, 2483.639893
2023-02-07, 2451.709961
2023-02-06, 2438.189941
2023-02-03, 2480.399902
2023-02-02, 2468.879883
2023-02-01, 2449.800049
2023-01-31, 2425.080078
2023-01-30, 2450.469971
2023-01-27, 2484.02002
2023-01-26, 2468.649902
2023-01-25, 2428.570068
2023-01-20, 2395.26001
2023-01-19, 2380.340088
2023-01-18, 2368.320068
2023-01-17, 2379.389893
2023-01-16, 2399.860107
2023-01-13, 2386.090088
2023-01-12, 2365.100098
2023-01-11, 2359.530029
2023-01-10, 2351.310059
2023-01-09, 2350.189941
2023-01-06, 2289.969971
2023-01-05, 2264.649902
2023-01-04, 2255.97998
2023-01-03, 2218.679932
2023-01-02, 2225.669922
2022-12-29, 2236.399902
2022-12-28, 2280.449951
2022-12-27, 2332.790039
2022-12-26, 2317.139893
2022-12-23, 2313.689941
2022-12-22, 2356.72998
2022-12-21, 2328.949951
2022-12-20, 2333.290039
2022-12-19, 2352.169922
2022-12-16, 2360.02002
2022-12-15, 2360.969971
2022-12-14, 2399.25
2022-12-13, 2372.399902
2022-12-12, 2373.02002
2022-12-09, 2389.040039
2022-12-08, 2371.080078
2022-12-07, 2382.810059
2022-12-06, 2393.159912
2022-12-05, 2419.320068
2022-12-02, 2434.330078
2022-12-01, 2479.840088
2022-11-30, 2472.530029
2022-11-29, 2433.389893
2022-11-28, 2408.27002
2022-11-25, 2437.860107
2022-11-24, 2441.330078
2022-11-23, 2418.01001
2022-11-22, 2405.27002
2022-11-21, 2419.5
2022-11-18, 2444.47998
2022-11-17, 2442.899902
2022-11-16, 2477.449951
2022-11-15, 2480.330078
2022-11-14, 2474.649902
2022-11-11, 2483.159912
2022-11-10, 2402.22998
2022-11-09, 2424.409912
2022-11-08, 2399.040039
2022-11-07, 2371.790039
2022-11-04, 2348.429932
2022-11-03, 2329.169922
2022-11-02, 2336.870117
2022-11-01, 2335.219971
2022-10-31, 2293.610107
2022-10-28, 2268.399902
2022-10-27, 2288.780029
2022-10-26, 2249.560059
2022-10-25, 2235.070068
2022-10-24, 2236.159912
2022-10-21, 2213.120117
2022-10-20, 2218.090088
2022-10-19, 2237.439941
2022-10-18, 2249.949951
2022-10-17, 2219.709961
2022-10-14, 2212.550049
2022-10-13, 2162.870117
2022-10-12, 2202.469971
2022-10-11, 2192.070068
2022-10-07, 2232.840088
2022-10-06, 2237.860107
2022-10-05, 2215.219971
2022-10-04, 2209.379883
2022-09-30, 2155.48999
2022-09-29, 2170.929932
2022-09-28, 2169.290039
2022-09-27, 2223.860107
2022-09-26, 2220.939941
2022-09-23, 2290
2022-09-22, 2332.310059
2022-09-21, 2347.209961
2022-09-20, 2367.850098
2022-09-19, 2355.659912
2022-09-16, 2382.780029
2022-09-15, 2401.830078
2022-09-14, 2411.419922
2022-09-13, 2449.540039
2022-09-08, 2384.280029
2022-09-07, 2376.459961
2022-09-06, 2410.02002
2022-09-05, 2403.679932
2022-09-02, 2409.409912
2022-09-01, 2415.610107
2022-08-31, 2472.050049
2022-08-30, 2450.929932
2022-08-29, 2426.889893
2022-08-26, 2481.030029
2022-08-25, 2477.26001
2022-08-24, 2447.449951
2022-08-23, 2435.340088
2022-08-22, 2462.5
2022-08-19, 2492.689941
2022-08-18, 2508.050049
2022-08-17, 2516.469971
2022-08-16, 2533.52002
2022-08-12, 2527.939941
2022-08-11, 2523.780029
2022-08-10, 2480.879883
2022-08-09, 2503.459961
2022-08-08, 2493.100098
2022-08-05, 2490.800049
2022-08-04, 2473.110107
2022-08-03, 2461.449951
2022-08-02, 2439.620117
2022-08-01, 2452.25
2022-07-29, 2451.5
2022-07-28, 2435.27002
2022-07-27, 2415.530029
2022-07-26, 2412.959961
2022-07-25, 2403.689941
2022-07-22, 2393.139893
2022-07-21, 2409.159912
2022-07-20, 2386.850098
2022-07-19, 2370.969971
2022-07-18, 2375.25
2022-07-15, 2330.97998
2022-07-14, 2322.320068
2022-07-13, 2328.610107
2022-07-12, 2317.76001
2022-07-11, 2340.27002
2022-07-08, 2350.610107
2022-07-07, 2334.27002
2022-07-06, 2292.01001
2022-07-05, 2341.780029
2022-07-04, 2300.340088
2022-07-01, 2305.419922
2022-06-30, 2332.639893
2022-06-29, 2377.98999
2022-06-28, 2422.090088
2022-06-27, 2401.919922
2022-06-24, 2366.600098
2022-06-23, 2314.320068
2022-06-22, 2342.810059
2022-06-21, 2408.929932
2022-06-20, 2391.030029
2022-06-17, 2440.929932
2022-06-16, 2451.409912
2022-06-15, 2447.379883
2022-06-14, 2492.969971
2022-06-13, 2504.51001
2022-06-10, 2595.870117
2022-06-09, 2625.439941
2022-06-08, 2626.149902
2022-06-07, 2626.340088
2022-06-03, 2670.649902
2022-06-02, 2658.98999
2022-05-31, 2685.899902
2022-05-30, 2669.659912
2022-05-27, 2638.050049
2022-05-26, 2612.449951
2022-05-25, 2617.219971
2022-05-24, 2605.870117
2022-05-23, 2647.379883
2022-05-20, 2639.290039
2022-05-19, 2592.340088
2022-05-18, 2625.97998
2022-05-17, 2620.439941
2022-05-16, 2596.580078
2022-05-13, 2604.23999
2022-05-12, 2550.080078
2022-05-11, 2592.27002
2022-05-10, 2596.560059
2022-05-06, 2644.51001
2022-05-04, 2677.570068
2022-05-03, 2680.459961
2022-05-02, 2687.449951
2022-04-29, 2695.050049
2022-04-28, 2667.48999
2022-04-27, 2639.060059
2022-04-26, 2668.310059
2022-04-25, 2657.129883
2022-04-22, 2704.709961
2022-04-21, 2728.209961
2022-04-20, 2718.689941
2022-04-19, 2718.889893
2022-04-18, 2693.209961
2022-04-15, 2696.060059
2022-04-14, 2716.709961
2022-04-13, 2716.48999
2022-04-12, 2666.76001
2022-04-11, 2693.100098
2022-04-08, 2700.389893
2022-04-07, 2695.860107
2022-04-06, 2735.030029
2022-04-05, 2759.199951
2022-04-04, 2757.899902
2022-04-01, 2739.850098
2022-03-31, 2757.649902
2022-03-30, 2746.73999
2022-03-29, 2741.070068
2022-03-28, 2729.560059
2022-03-25, 2729.97998
2022-03-24, 2729.659912
2022-03-23, 2735.050049
2022-03-22, 2710
2022-03-21, 2686.050049
2022-03-18, 2707.02002
2022-03-17, 2694.51001
2022-03-16, 2659.22998
2022-03-15, 2621.530029
2022-03-14, 2645.649902
2022-03-11, 2661.280029
2022-03-10, 2680.320068
2022-03-08, 2622.399902
2022-03-07, 2651.310059
2022-03-04, 2713.429932
2022-03-03, 2747.080078
2022-03-02, 2703.52002
2022-02-28, 2699.179932
2022-02-25, 2676.76001
2022-02-24, 2648.800049
2022-02-23, 2719.530029
2022-02-22, 2706.790039
2022-02-21, 2743.800049
2022-02-18, 2744.52002
2022-02-17, 2744.090088
2022-02-16, 2729.679932
2022-02-15, 2676.540039
2022-02-14, 2704.47998
2022-02-11, 2747.709961
2022-02-10, 2771.929932
2022-02-09, 2768.850098
2022-02-08, 2746.469971
2022-02-07, 2745.060059
2022-02-04, 2750.26001
2022-02-03, 2707.820068
2022-01-28, 2663.340088
2022-01-27, 2614.48999
2022-01-26, 2709.23999
2022-01-25, 2720.389893
2022-01-24, 2792
2022-01-21, 2834.290039
2022-01-20, 2862.679932
2022-01-19, 2842.280029
2022-01-18, 2864.23999
2022-01-17, 2890.100098
2022-01-14, 2921.919922
2022-01-13, 2962.090088
2022-01-12, 2972.47998
2022-01-11, 2927.379883
2022-01-10, 2926.719971
2022-01-07, 2954.889893
2022-01-06, 2920.530029
2022-01-05, 2953.969971
2022-01-04, 2989.23999
2021-12-30, 2977.649902
2021-12-29, 2993.290039
2021-12-28, 3020.23999
2021-12-27, 2999.550049
2021-12-24, 3012.429932
2021-12-23, 2998.169922
2021-12-22, 2984.47998
2021-12-21, 2975.030029
2021-12-20, 2963
2021-12-17, 3017.72998
2021-12-16, 3006.409912
2021-12-15, 2989.389893
2021-12-14, 2987.949951
2021-12-13, 3001.659912
2021-12-10, 3010.22998
2021-12-09, 3029.570068
2021-12-08, 3001.800049
2021-12-07, 2991.719971
2021-12-06, 2973.25
2021-12-03, 2968.330078
2021-12-02, 2945.27002
2021-12-01, 2899.719971
2021-11-30, 2839.01001
2021-11-29, 2909.320068
2021-11-26, 2936.439941
2021-11-25, 2980.27002
2021-11-24, 2994.290039
2021-11-23, 2997.330078
2021-11-22, 3013.25
2021-11-19, 2971.02002
2021-11-18, 2947.379883
2021-11-17, 2962.419922
2021-11-16, 2997.209961
2021-11-15, 2999.52002
2021-11-12, 2968.800049
2021-11-11, 2924.919922
2021-11-10, 2930.169922
2021-11-09, 2962.459961
2021-11-08, 2960.199951
2021-11-05, 2969.27002
2021-11-04, 2983.219971
2021-11-03, 2975.709961
2021-11-02, 3013.48999
2021-11-01, 2978.939941
2021-10-29, 2970.679932
2021-10-28, 3009.550049
2021-10-27, 3025.48999
2021-10-26, 3049.080078
2021-10-25, 3020.540039
2021-10-22, 3006.159912
2021-10-21, 3007.330078
2021-10-20, 3013.129883
2021-10-19, 3029.040039
2021-10-18, 3006.679932
2021-10-15, 3015.060059
2021-10-14, 2988.639893
2021-10-13, 2944.409912
2021-10-12, 2916.379883
2021-10-08, 2956.300049
2021-10-07, 2959.459961
2021-10-06, 2908.310059
2021-10-05, 2962.169922
2021-10-01, 3019.179932
2021-09-30, 3068.820068
2021-09-29, 3060.27002
2021-09-28, 3097.919922
2021-09-27, 3133.639893
2021-09-24, 3125.23999
2021-09-23, 3127.580078
2021-09-17, 3140.51001
2021-09-16, 3130.090088
2021-09-15, 3153.399902
2021-09-14, 3148.830078
2021-09-13, 3127.860107
2021-09-10, 3125.76001
2021-09-09, 3114.699951
2021-09-08, 3162.98999
2021-09-07, 3187.419922
2021-09-06, 3203.330078
2021-09-03, 3201.060059
2021-09-02, 3175.850098
2021-09-01, 3207.02002
2021-08-31, 3199.27002
2021-08-30, 3144.189941
2021-08-27, 3133.899902
2021-08-26, 3128.530029
2021-08-25, 3146.810059
2021-08-24, 3138.300049
2021-08-23, 3090.209961
2021-08-20, 3060.51001
2021-08-19, 3097.830078
2021-08-18, 3158.929932
2021-08-17, 3143.090088
2021-08-13, 3171.290039
2021-08-12, 3208.379883
2021-08-11, 3220.620117
2021-08-10, 3243.189941
2021-08-09, 3260.419922
2021-08-06, 3270.360107
2021-08-05, 3276.129883
2021-08-04, 3280.379883
2021-08-03, 3237.139893
2021-08-02, 3223.040039
2021-07-30, 3202.320068
2021-07-29, 3242.649902
2021-07-28, 3236.860107
2021-07-27, 3232.530029
2021-07-26, 3224.949951
2021-07-23, 3254.419922
2021-07-22, 3250.209961
2021-07-21, 3215.909912
2021-07-20, 3232.699951
2021-07-19, 3244.040039
2021-07-16, 3276.909912
2021-07-15, 3286.219971
2021-07-14, 3264.810059
2021-07-13, 3271.379883
2021-07-12, 3246.469971
2021-07-09, 3217.949951
2021-07-08, 3252.679932
2021-07-07, 3285.340088
2021-07-06, 3305.209961
2021-07-05, 3293.209961
2021-07-02, 3281.780029
2021-07-01, 3282.060059
2021-06-30, 3296.679932
2021-06-29, 3286.679932
2021-06-28, 3301.889893
2021-06-25, 3302.840088
2021-06-24, 3286.100098
2021-06-23, 3276.189941
2021-06-22, 3263.879883
2021-06-21, 3240.790039
2021-06-18, 3267.929932
2021-06-17, 3264.959961
2021-06-16, 3278.679932
2021-06-15, 3258.629883
2021-06-14, 3252.129883
2021-06-11, 3249.320068
2021-06-10, 3224.639893
2021-06-09, 3216.179932
2021-06-08, 3247.830078
2021-06-07, 3252.120117
2021-06-04, 3240.080078
2021-06-03, 3247.429932
2021-06-02, 3224.22998
2021-06-01, 3221.870117
2021-05-31, 3203.919922
2021-05-28, 3188.72998
2021-05-27, 3165.51001
2021-05-26, 3168.429932
2021-05-25, 3171.320068
2021-05-24, 3144.300049
2021-05-21, 3156.419922
2021-05-20, 3162.280029
2021-05-18, 3173.050049
2021-05-17, 3134.52002
2021-05-14, 3153.320068
2021-05-13, 3122.110107
2021-05-12, 3161.659912
2021-05-11, 3209.429932
2021-05-10, 3249.300049
2021-05-07, 3197.199951
2021-05-06, 3160.429932
2021-05-04, 3147.370117
2021-05-03, 3127.199951
2021-04-30, 3147.860107
2021-04-29, 3174.070068
2021-04-28, 3181.469971
2021-04-27, 3215.419922
2021-04-26, 3217.530029
2021-04-23, 3181.080078
2021-04-22, 3177.52002
2021-04-21, 3171.659912
2021-04-20, 3220.699951
2021-04-19, 3198.840088
2021-04-16, 3198.620117
2021-04-15, 3194.330078
2021-04-14, 3182.379883
2021-04-13, 3169.080078
2021-04-12, 3135.590088
2021-04-09, 3131.879883
2021-04-08, 3143.26001
2021-04-07, 3137.409912
2021-04-06, 3127.080078
2021-04-05, 3120.830078
2021-04-02, 3112.800049
2021-04-01, 3087.399902
2021-03-31, 3061.419922
2021-03-30, 3070
2021-03-29, 3036.040039
2021-03-26, 3041.01001
2021-03-25, 3008.330078
2021-03-24, 2996.350098
2021-03-23, 3004.73999
2021-03-22, 3035.459961
2021-03-19, 3039.530029
2021-03-18, 3066.01001
2021-03-17, 3047.5
2021-03-16, 3067.169922
2021-03-15, 3045.709961
2021-03-12, 3054.389893
2021-03-11, 3013.699951
2021-03-10, 2958.120117
2021-03-09, 2976.120117
2021-03-08, 2996.110107
2021-03-05, 3026.26001
2021-03-04, 3043.48999
2021-03-03, 3082.98999
2021-03-02, 3043.870117
2021-02-26, 3012.949951
2021-02-25, 3099.689941
2021-02-24, 2994.97998
2021-02-23, 3070.090088
2021-02-22, 3079.75
2021-02-19, 3107.620117
2021-02-18, 3086.659912
2021-02-17, 3133.72998
2021-02-16, 3163.25
2021-02-15, 3147
2021-02-10, 3100.580078
2021-02-09, 3084.669922
2021-02-08, 3091.23999
2021-02-05, 3120.629883
2021-02-04, 3087.550049
2021-02-03, 3129.679932
2021-02-02, 3096.810059
2021-02-01, 3056.530029
2021-01-29, 2976.209961
2021-01-28, 3069.050049
2021-01-27, 3122.560059
2021-01-26, 3140.310059
2021-01-25, 3208.98999
2021-01-22, 3140.629883
2021-01-21, 3160.840088
2021-01-20, 3114.550049
2021-01-19, 3092.659912
2021-01-18, 3013.929932
2021-01-15, 3085.899902
2021-01-14, 3149.929932
2021-01-13, 3148.290039
2021-01-12, 3125.949951
2021-01-11, 3148.449951
2021-01-08, 3152.179932
2021-01-07, 3031.679932
2021-01-06, 2968.209961
2021-01-05, 2990.570068
2021-01-04, 2944.449951
2020-12-30, 2873.469971
2020-12-29, 2820.51001
2020-12-28, 2808.600098
2020-12-24, 2806.860107
2020-12-23, 2759.820068
2020-12-22, 2733.679932
2020-12-21, 2778.649902
2020-12-18, 2772.179932
2020-12-17, 2770.429932
2020-12-16, 2771.790039
2020-12-15, 2756.820068
2020-12-14, 2762.199951
2020-12-11, 2770.060059
2020-12-10, 2746.459961
2020-12-09, 2755.469971
2020-12-08, 2700.929932
2020-12-07, 2745.439941
2020-12-04, 2731.449951
2020-12-03, 2696.219971
2020-12-02, 2675.899902
2020-12-01, 2634.25
2020-11-30, 2591.340088
2020-11-27, 2633.449951
2020-11-26, 2625.909912
2020-11-25, 2601.540039
2020-11-24, 2617.76001
2020-11-23, 2602.590088
2020-11-20, 2553.5
2020-11-19, 2547.419922
2020-11-18, 2545.639893
2020-11-17, 2539.149902
2020-11-16, 2543.030029
2020-11-13, 2493.870117
2020-11-12, 2475.620117
2020-11-11, 2485.870117
2020-11-10, 2452.830078
2020-11-09, 2447.199951
2020-11-06, 2416.5
2020-11-05, 2413.790039
2020-11-04, 2357.320068
2020-11-03, 2343.310059
2020-11-02, 2300.159912
2020-10-30, 2267.149902
2020-10-29, 2326.669922
2020-10-28, 2345.26001
2020-10-27, 2330.840088
2020-10-26, 2343.909912
2020-10-23, 2360.810059
2020-10-22, 2355.050049
2020-10-21, 2370.860107
2020-10-20, 2358.409912
2020-10-19, 2346.73999
2020-10-16, 2341.530029
2020-10-15, 2361.209961
2020-10-14, 2380.47998
2020-10-13, 2403.149902
2020-10-12, 2403.72998
2020-10-08, 2391.959961
2020-10-07, 2386.939941
2020-10-06, 2365.899902
2020-10-05, 2358
2020-09-29, 2327.889893
2020-09-28, 2308.080078
2020-09-25, 2278.790039
2020-09-24, 2272.699951
2020-09-23, 2333.23999
2020-09-22, 2332.590088
2020-09-21, 2389.389893
2020-09-18, 2412.399902
2020-09-17, 2406.169922
2020-09-16, 2435.919922
2020-09-15, 2443.580078
2020-09-14, 2427.909912
2020-09-11, 2396.689941
2020-09-10, 2396.47998
2020-09-09, 2375.810059
2020-09-08, 2401.909912
2020-09-07, 2384.219971
2020-09-04, 2368.25
2020-09-03, 2395.899902
2020-09-02, 2364.370117
2020-09-01, 2349.550049
2020-08-31, 2326.169922
2020-08-28, 2353.800049
2020-08-27, 2344.449951
2020-08-26, 2369.320068
2020-08-25, 2366.72998
2020-08-24, 2329.830078
2020-08-21, 2304.590088
2020-08-20, 2274.219971
2020-08-19, 2360.540039
2020-08-18, 2348.23999
2020-08-14, 2407.48999
2020-08-13, 2437.530029
2020-08-12, 2432.350098
2020-08-11, 2418.669922
2020-08-10, 2386.379883
2020-08-07, 2351.669922
2020-08-06, 2342.610107
2020-08-05, 2311.860107
2020-08-04, 2279.969971
2020-08-03, 2251.040039
2020-07-31, 2249.370117
2020-07-30, 2267.01001
2020-07-29, 2263.159912
2020-07-28, 2256.98999
2020-07-27, 2217.860107
2020-07-24, 2200.439941
2020-07-23, 2216.189941
2020-07-22, 2228.659912
2020-07-21, 2228.830078
2020-07-20, 2198.199951
2020-07-17, 2201.189941
2020-07-16, 2183.76001
2020-07-15, 2201.879883
2020-07-14, 2183.610107
2020-07-13, 2186.060059
2020-07-10, 2150.25
2020-07-09, 2167.899902
2020-07-08, 2158.879883
2020-07-07, 2164.169922
2020-07-06, 2187.929932
2020-07-03, 2152.409912
2020-07-02, 2135.370117
2020-07-01, 2106.699951
2020-06-30, 2108.330078
2020-06-29, 2093.47998
2020-06-26, 2134.649902
2020-06-25, 2112.370117
2020-06-24, 2161.51001
2020-06-23, 2131.23999
2020-06-22, 2126.72998
2020-06-19, 2141.320068
2020-06-18, 2133.47998
2020-06-17, 2141.050049
2020-06-16, 2138.050049
2020-06-15, 2030.819946
2020-06-12, 2132.300049
2020-06-11, 2176.780029
2020-06-10, 2195.689941
2020-06-09, 2188.919922
2020-06-08, 2184.290039
2020-06-05, 2181.870117
2020-06-04, 2151.179932
2020-06-03, 2147
2020-06-02, 2087.189941
2020-06-01, 2065.080078
2020-05-29, 2029.599976
2020-05-28, 2028.540039
2020-05-27, 2031.199951
2020-05-26, 2029.780029
2020-05-25, 1994.599976
2020-05-22, 1970.130005
2020-05-21, 1998.310059
2020-05-20, 1989.640015
2020-05-19, 1980.609985
2020-05-18, 1937.109985
2020-05-15, 1927.280029
2020-05-14, 1924.959961
2020-05-13, 1940.420044
2020-05-12, 1922.170044
2020-05-11, 1935.400024
2020-05-08, 1945.819946
2020-05-07, 1928.609985
2020-05-06, 1928.76001
2020-05-04, 1895.369995
2020-04-29, 1947.560059
2020-04-28, 1934.089966
2020-04-27, 1922.77002
2020-04-24, 1889.01001
2020-04-23, 1914.72998
2020-04-22, 1896.150024
2020-04-21, 1879.380005
2020-04-20, 1898.359985
2020-04-17, 1914.530029
2020-04-16, 1857.069946
2020-04-14, 1857.079956
2020-04-13, 1825.76001
2020-04-10, 1860.699951
2020-04-09, 1836.209961
2020-04-08, 1807.140015
2020-04-07, 1823.599976
2020-04-06, 1791.880005
2020-04-03, 1725.439941
2020-04-02, 1724.859985
2020-04-01, 1685.459961
2020-03-31, 1754.640015
2020-03-30, 1717.119995
2020-03-27, 1717.72998
2020-03-26, 1686.23999
2020-03-25, 1704.76001
2020-03-24, 1609.969971
2020-03-23, 1482.459961
2020-03-20, 1566.150024
2020-03-19, 1457.640015
2020-03-18, 1591.199951
2020-03-17, 1672.439941
2020-03-16, 1714.859985
2020-03-13, 1771.439941
2020-03-12, 1834.329956
2020-03-11, 1908.27002
2020-03-10, 1962.930054
2020-03-09, 1954.77002
2020-03-06, 2040.219971
2020-03-05, 2085.26001
2020-03-04, 2059.330078
2020-03-03, 2014.150024
2020-03-02, 2002.51001
2020-02-28, 1987.01001
2020-02-27, 2054.889893
2020-02-26, 2076.77002
2020-02-25, 2103.610107
2020-02-24, 2079.040039
2020-02-21, 2162.840088
2020-02-20, 2195.5
2020-02-19, 2210.340088
2020-02-18, 2208.879883
2020-02-17, 2242.169922
2020-02-14, 2243.590088
2020-02-13, 2232.959961
2020-02-12, 2238.379883
2020-02-11, 2223.120117
2020-02-10, 2201.070068
2020-02-07, 2211.949951
2020-02-06, 2227.939941
2020-02-05, 2165.629883
2020-02-04, 2157.899902
2020-02-03, 2118.879883
2020-01-31, 2119.01001
2020-01-30, 2148
2020-01-29, 2185.280029
2020-01-28, 2176.719971
2020-01-23, 2246.129883
2020-01-22, 2267.25
2020-01-21, 2239.689941
2020-01-20, 2262.639893
2020-01-17, 2250.570068
2020-01-16, 2248.050049
2020-01-15, 2230.97998
2020-01-14, 2238.879883
2020-01-13, 2229.26001
2020-01-10, 2206.389893
2020-01-09, 2186.449951
2020-01-08, 2151.310059
2020-01-07, 2175.540039
2020-01-06, 2155.070068
2020-01-03, 2176.459961
2020-01-02, 2175.169922
